Province_State,Country_Region,Confirmed,Deaths,Incident_Rate,Date
Sergipe,Brazil,275473,5932,11983.881296178355,2021-08-06
Tocantins,Brazil,212575,3560,13497.84406300346,2021-08-06
Acre,Brazil,87389,1804,9908.780125519454,2021-08-07
Alagoas,Brazil,231659,5886,6941.391046867327,2021-08-07
Amapa,Brazil,121666,1924,14385.898116540602,2021-08-07
Amazonas,Brazil,419294,13577,10116.64101479589,2021-08-07
Bahia,Brazil,1201950,25954,8081.387937280442,2021-08-07
Ceara,Brazil,923045,23692,10107.721375134992,2021-08-07
Distrito Federal,Brazil,454767,9716,15082.14195222448,2021-08-07
Espirito Santo,Brazil,546660,11976,13602.52821221057,2021-08-07
Goias,Brazil,760281,21290,10828.821116746178,2021-08-07
Maranhao,Brazil,340256,9735,4809.149052158525,2021-08-07
Mato Grosso,Brazil,497855,12975,14200.482943440977,2021-08-07
Mato Grosso do Sul,Brazil,359796,9074,12932.630822897272,2021-08-07
Minas Gerais,Brazil,1995686,51216,9427.49163143044,2021-08-07
Para,Brazil,575630,16165,6690.282830196685,2021-08-07
Paraiba,Brazil,424983,9049,10576.644292228691,2021-08-07
Parana,Brazil,1401131,35774,12254.121648349736,2021-08-07
Pernambuco,Brazil,595519,19005,6231.187358553682,2021-08-07
Piaui,Brazil,311728,6872,9519.565859624156,2021-08-07
Rio Grande do Norte,Brazil,361034,7183,10292.162232063904,2021-08-07
Rio Grande do Sul,Brazil,1380941,33567,12137.751523018898,2021-08-07
Rio de Janeiro,Brazil,1058911,59959,6133.301453703033,2021-08-07
Rondonia,Brazil,259537,6399,14603.497024856166,2021-08-07
Roraima,Brazil,121012,1889,19959.19182647942,2021-08-07
Santa Catarina,Brazil,1123341,18170,15678.635571631708,2021-08-07
Sao Paulo,Brazil,4113741,140677,8958.680742713117,2021-08-07
Sergipe,Brazil,275549,5936,11987.187518488745,2021-08-07
Tocantins,Brazil,212734,3564,13515.13733528476,2021-08-07
Acre,Brazil,87389,1804,9908.780125519454,2021-08-08
Alagoas,Brazil,231762,5895,6944.477321425307,2021-08-08
Amapa,Brazil,121709,1924,14390.982475515264,2021-08-08
Amazonas,Brazil,419450,13584,10120.404951313722,2021-08-08
Bahia,Brazil,1202434,25955,8084.642142331936,2021-08-08
Ceara,Brazil,923331,23692,10110.853192449737,2021-08-08
Distrito Federal,Brazil,455088,9723,15092.787772098533,2021-08-08
Espirito Santo,Brazil,546894,11980,13608.40083112488,2021-08-08
Goias,Brazil,760663,21302,10833.679805834816,2021-08-08
Maranhao,Brazil,340275,9740,4809.417596525092,2021-08-08
Mato Grosso,Brazil,498028,12990,14206.050511039568,2021-08-08
Mato Grosso do Sul,Brazil,360499,9082,12947.024562196428,2021-08-08
Minas Gerais,Brazil,1997875,51317,9437.83232589901,2021-08-08
Para,Brazil,575680,16169,6691.143008753479,2021-08-08
Paraiba,Brazil,425304,9057,10584.63308899893,2021-08-08
Parana,Brazil,1402385,35834,12265.088980131724,2021-08-08
Pernambuco,Brazil,595842,19016,6234.567055115526,2021-08-08
Piaui,Brazil,311784,6877,9523.568026293318,2021-08-08
Rio Grande do Norte,Brazil,361034,7188,10295.099338352647,2021-08-08
Rio Grande do Sul,Brazil,1381549,33576,12143.09552607623,2021-08-08
Rio de Janeiro,Brazil,1060591,59984,6143.032154812211,2021-08-08
Rondonia,Brazil,259559,6399,14604.734909761004,2021-08-08
Roraima,Brazil,121043,1890,19976.85555854537,2021-08-08
Santa Catarina,Brazil,1123885,18178,15686.228259649832,2021-08-08
Sao Paulo,Brazil,4117467,140755,8966.795022257538,2021-08-08
Sergipe,Brazil,275618,5937,11990.189220323176,2021-08-08
Tocantins,Brazil,212851,3569,13525.24627018449,2021-08-08
Acre,Brazil,87422,1804,9912.521897872291,2021-08-09
Alagoas,Brazil,231783,5905,6945.106561869167,2021-08-09
Amapa,Brazil,121725,1926,14392.874330017465,2021-08-09
Amazonas,Brazil,419744,13591,10127.498523981943,2021-08-09
Bahia,Brazil,1202820,25983,8087.237438096145,2021-08-09
Ceara,Brazil,923513,23727,10110.853192449737,2021-08-09
Distrito Federal,Brazil,455682,9741,15112.487513547718,2021-08-09
Espirito Santo,Brazil,547356,11993,13618.553494332677,2021-08-09
Goias,Brazil,764427,21356,10852.330902658943,2021-08-09
Maranhao,Brazil,340477,9752,4812.272647159133,2021-08-09
Mato Grosso,Brazil,499140,13028,14236.29904840512,2021-08-09
Mato Grosso do Sul,Brazil,360942,9090,12972.32155901469,2021-08-09
Minas Gerais,Brazil,1998878,51343,9442.570433049294,2021-08-09
Para,Brazil,576070,16179,6691.724210481043,2021-08-09
Paraiba,Brazil,425425,9065,10587.644442298611,2021-08-09
Parana,Brazil,1403372,35928,12273.721162323767,2021-08-09
Pernambuco,Brazil,595942,19028,6235.613400800308,2021-08-09
Piaui,Brazil,311946,6881,9525.278876167158,2021-08-09
Rio Grande do Norte,Brazil,361206,7192,10295.099338352647,2021-08-09
Rio Grande do Sul,Brazil,1381971,33588,12146.804686092995,2021-08-09
Rio de Janeiro,Brazil,1061793,59990,6149.994239772468,2021-08-09
Rondonia,Brazil,259832,6407,14620.095936080124,2021-08-09
Roraima,Brazil,121130,1901,19981.973088396247,2021-08-09
Santa Catarina,Brazil,1124632,18204,15696.65424852766,2021-08-09
Sao Paulo,Brazil,4119265,140809,8970.710608575539,2021-08-09
Sergipe,Brazil,275776,5938,11997.06268249477,2021-08-09
Tocantins,Brazil,213262,3576,13532.684920393727,2021-08-09
Acre,Brazil,87423,1804,9912.635284913287,2021-08-10
Alagoas,Brazil,231920,5914,6949.211606669589,2021-08-10
Amapa,Brazil,121824,1930,14404.580179749826,2021-08-10
Amazonas,Brazil,420174,13596,10137.873477204175,2021-08-10
Bahia,Brazil,1204276,26023,8097.026947507252,2021-08-10
Ceara,Brazil,924062,23741,10118.85794229966,2021-08-10
Distrito Federal,Brazil,456129,9760,15127.312066456449,2021-08-10
Espirito Santo,Brazil,548106,12006,13635.748323441952,2021-08-10
Goias,Brazil,768566,21511,10905.562757307483,2021-08-10
Maranhao,Brazil,341080,9766,4820.795397319164,2021-08-10
Mato Grosso,Brazil,500540,13056,14276.592166489789,2021-08-10
Mato Grosso do Sul,Brazil,361313,9113,12988.262625288504,2021-08-10
Minas Gerais,Brazil,2003011,51362,9462.09445782709,2021-08-10
Para,Brazil,576550,16205,6696.257583956042,2021-08-10
Paraiba,Brazil,425619,9071,10592.47256246505,2021-08-10
Parana,Brazil,1404904,36047,12287.119848360458,2021-08-10
Pernambuco,Brazil,596513,19072,6241.58803466041,2021-08-10
Piaui,Brazil,312348,6888,9530.228120445054,2021-08-10
Rio Grande do Norte,Brazil,361518,7197,10300.0040206989,2021-08-10
Rio Grande do Sul,Brazil,1383854,33631,12163.355274509044,2021-08-10
Rio de Janeiro,Brazil,1063772,60136,6161.456773995721,2021-08-10
Rondonia,Brazil,260090,6414,14634.61294996413,2021-08-10
Roraima,Brazil,121315,1902,19996.335188300334,2021-08-10
Santa Catarina,Brazil,1126670,18245,15725.09891430144,2021-08-10
Sao Paulo,Brazil,4129720,141277,8993.478937248896,2021-08-10
Sergipe,Brazil,276218,5941,12016.290975405189,2021-08-10
Tocantins,Brazil,213478,3585,13558.815563436428,2021-08-10
Acre,Brazil,87468,1805,9917.737701758066,2021-08-11
Alagoas,Brazil,232128,5923,6955.444083446871,2021-08-11
Amapa,Brazil,121868,1931,14409.782779630876,2021-08-11
Amazonas,Brazil,420524,13605,10146.31820657111,2021-08-11
Bahia,Brazil,1205316,26046,8104.019454229471,2021-08-11
Ceara,Brazil,924654,23775,10123.468064990246,2021-08-11
Distrito Federal,Brazil,456791,9772,15149.266997162442,2021-08-11
Espirito Santo,Brazil,548895,12019,13657.123660930907,2021-08-11
Goias,Brazil,771414,21584,10905.562757307483,2021-08-11
Maranhao,Brazil,341669,9783,4829.120272682777,2021-08-11
Mato Grosso,Brazil,501972,13087,14318.033236656636,2021-08-11
Mato Grosso do Sul,Brazil,361650,9125,13001.612818488473,2021-08-11
Minas Gerais,Brazil,2007665,51502,9484.079652919245,2021-08-11
Para,Brazil,576949,16224,6701.837120540657,2021-08-11
Paraiba,Brazil,426198,9076,10606.882261312296,2021-08-11
Parana,Brazil,1407021,36065,12305.634873386352,2021-08-11
Pernambuco,Brazil,597338,19101,6250.220386559857,2021-08-11
Piaui,Brazil,312661,6888,9542.509578467976,2021-08-11
Rio Grande do Norte,Brazil,361683,7199,10308.90088635024,2021-08-11
Rio Grande do Sul,Brazil,1385669,33669,12179.308178372628,2021-08-11
Rio de Janeiro,Brazil,1067809,60266,6184.8394170777165,2021-08-11
Rondonia,Brazil,260372,6424,14634.61294996413,2021-08-11
Roraima,Brazil,121481,1905,20026.87528579753,2021-08-11
Santa Catarina,Brazil,1128471,18265,15750.235736214388,2021-08-11
Sao Paulo,Brazil,4138421,141664,9012.427500404026,2021-08-11
Sergipe,Brazil,276504,5942,12028.732811994278,2021-08-11
Tocantins,Brazil,213845,3593,13572.548456130402,2021-08-11
Acre,Brazil,87476,1807,9918.644798086028,2021-08-12
Alagoas,Brazil,232288,5932,6960.238296352473,2021-08-12
Amapa,Brazil,121934,1933,14417.58667945245,2021-08-12
Amazonas,Brazil,420902,13613,10155.438514287396,2021-08-12
Bahia,Brazil,1206678,26070,8113.1769486099165,2021-08-12
Ceara,Brazil,925096,23779,10130.180666437584,2021-08-12
Distrito Federal,Brazil,457452,9781,15171.18876332054,2021-08-12
Espirito Santo,Brazil,549522,12035,13669.938909832905,2021-08-12
Goias,Brazil,774217,21667,11002.679545659852,2021-08-12
Maranhao,Brazil,342370,9799,4839.028146417738,2021-08-12
Mato Grosso,Brazil,503204,13110,14353.90673922489,2021-08-12
Mato Grosso do Sul,Brazil,362163,9141,13013.739543848009,2021-08-12
Minas Gerais,Brazil,2012190,51614,9505.455460351986,2021-08-12
Para,Brazil,577423,16237,6706.475110326618,2021-08-12
Paraiba,Brazil,426620,9082,10617.384667035163,2021-08-12
Parana,Brazil,1409308,36164,12325.540493111876,2021-08-12
Pernambuco,Brazil,598050,19117,6257.670367835501,2021-08-12
Piaui,Brazil,312904,6895,9552.072007227118,2021-08-12
Rio Grande do Norte,Brazil,361904,7206,10313.605959531238,2021-08-12
Rio Grande do Sul,Brazil,1387232,33703,12193.046133600605,2021-08-12
Rio de Janeiro,Brazil,1072522,60441,6212.137508939358,2021-08-12
Rondonia,Brazil,260380,6428,14650.930523709716,2021-08-12
Roraima,Brazil,121666,1907,20054.278832740965,2021-08-12
Santa Catarina,Brazil,1130282,18290,15775.512129598252,2021-08-12
Sao Paulo,Brazil,4147665,141958,9032.558579338174,2021-08-12
Sergipe,Brazil,276653,5946,12035.214747839644,2021-08-12
Tocantins,Brazil,214193,3599,13595.881658068774,2021-08-12
Acre,Brazil,87485,1807,9919.665281454983,2021-08-13
Alagoas,Brazil,232369,5941,6962.665366635933,2021-08-13
Amapa,Brazil,121961,1934,14420.779183924911,2021-08-13
Amazonas,Brazil,421256,13622,10163.979754847094,2021-08-13
Bahia,Brazil,1207796,26097,8120.693893336303,2021-08-13
Ceara,Brazil,925347,23787,10132.92921939563,2021-08-13
Distrito Federal,Brazil,458052,9792,15191.087492057091,2021-08-13
Espirito Santo,Brazil,550448,12066,13696.042203227453,2021-08-13
Goias,Brazil,776484,21680,11046.208270486211,2021-08-13
Maranhao,Brazil,342807,9814,4845.204666848806,2021-08-13
Mato Grosso,Brazil,504544,13133,14392.248338769845,2021-08-13
Mato Grosso do Sul,Brazil,362732,9160,13032.199514499174,2021-08-13
Minas Gerais,Brazil,2015707,51744,9522.069540957724,2021-08-13
Para,Brazil,577856,16245,6711.9849027039245,2021-08-13
Paraiba,Brazil,427069,9086,10628.559027626554,2021-08-13
Parana,Brazil,1411868,36314,12347.859975334874,2021-08-13
Pernambuco,Brazil,598708,19135,6264.555322441363,2021-08-13
Piaui,Brazil,313185,6902,9559.49587364396,2021-08-13
Rio Grande do Norte,Brazil,362246,7209,10319.90790603427,2021-08-13
Rio Grande do Sul,Brazil,1388588,33724,12204.964666735048,2021-08-13
Rio de Janeiro,Brazil,1076885,60549,6237.408371403253,2021-08-13
Rondonia,Brazil,260563,6428,14661.227475418138,2021-08-13
Roraima,Brazil,121697,1916,20084.81893023816,2021-08-13
Santa Catarina,Brazil,1131807,18311,15796.796778913766,2021-08-13
Sao Paulo,Brazil,4156563,142199,9051.936158346833,2021-08-13
Sergipe,Brazil,276784,5946,12040.91363103255,2021-08-13
Tocantins,Brazil,214482,3605,13618.006874075732,2021-08-13
Acre,Brazil,87487,1807,9919.892055536971,2021-08-14
Alagoas,Brazil,232635,5950,6970.635745591497,2021-08-14
Amapa,Brazil,122012,1936,14426.809470150674,2021-08-14
Amazonas,Brazil,421434,13625,10168.274502925133,2021-08-14
Bahia,Brazil,1208878,26118,8127.968789753073,2021-08-14
Ceara,Brazil,926017,23815,10140.265994223875,2021-08-14
Distrito Federal,Brazil,459095,9802,15225.678115510793,2021-08-14
Espirito Santo,Brazil,550920,12070,13708.633496323391,2021-08-14
Goias,Brazil,777224,21738,11067.737535040267,2021-08-14
Maranhao,Brazil,343001,9826,4847.946646170607,2021-08-14
Mato Grosso,Brazil,505031,13156,14405.679378131395,2021-08-14
Mato Grosso do Sul,Brazil,363045,9170,13052.67460865222,2021-08-14
Minas Gerais,Brazil,2019435,51849,9539.680371921098,2021-08-14
Para,Brazil,577872,16257,6717.018109664629,2021-08-14
Paraiba,Brazil,427511,9089,10639.559177696474,2021-08-14
Parana,Brazil,1414633,36433,12371.96361679513,2021-08-14
Pernambuco,Brazil,600002,19152,6278.095035602435,2021-08-14
Piaui,Brazil,313345,6906,9568.080673903763,2021-08-14
Rio Grande do Norte,Brazil,362285,7210,10329.6602395367,2021-08-14
Rio Grande do Sul,Brazil,1390173,33752,12218.895990494706,2021-08-14
Rio de Janeiro,Brazil,1080746,60632,6259.771607702382,2021-08-14
Rondonia,Brazil,260723,6431,14670.230274726047,2021-08-14
Roraima,Brazil,121908,1916,20089.936460089044,2021-08-14
Santa Catarina,Brazil,1133146,18328,15815.485398870142,2021-08-14
Sao Paulo,Brazil,4164587,142528,9069.410387832728,2021-08-14
Sergipe,Brazil,276821,5947,12042.523239262608,2021-08-14
Tocantins,Brazil,214625,3615,13636.380975874614,2021-08-14
Acre,Brazil,87489,1807,9920.118829618965,2021-08-15
Alagoas,Brazil,232954,5958,6980.19420757204,2021-08-15
Amapa,Brazil,122034,1936,14429.4107700912,2021-08-15
Amazonas,Brazil,421553,13628,10171.14571090989,2021-08-15
Bahia,Brazil,1209429,26128,8131.673473603018,2021-08-15
Ceara,Brazil,926247,23822,10142.784588567903,2021-08-15
Distrito Federal,Brazil,459593,9818,15242.19406036213,2021-08-15
Espirito Santo,Brazil,551458,12074,13721.896656837494,2021-08-15
Goias,Brazil,778053,21749,11078.466546429549,2021-08-15
Maranhao,Brazil,343079,9834,4849.049091464939,2021-08-15
Mato Grosso,Brazil,505304,13175,14413.313259477924,2021-08-15
Mato Grosso do Sul,Brazil,363282,9182,13063.937709653808,2021-08-15
Minas Gerais,Brazil,2021563,51959,9549.732906333667,2021-08-15
Para,Brazil,577921,16271,6717.20409421745,2021-08-15
Paraiba,Brazil,427885,9093,10648.866996986408,2021-08-15
Parana,Brazil,1416245,36485,12386.026989606486,2021-08-15
Pernambuco,Brazil,600292,19160,6281.129438088301,2021-08-15
Piaui,Brazil,313410,6908,9572.968816400453,2021-08-15
Rio Grande do Norte,Brazil,362356,7217,10330.77234774312,2021-08-15
Rio Grande do Sul,Brazil,1390756,33756,12224.02025658422,2021-08-15
Rio de Janeiro,Brazil,1080845,60647,6260.345024017745,2021-08-15
Rondonia,Brazil,260751,6432,14671.805764604933,2021-08-15
Roraima,Brazil,121940,1917,20124.76867939666,2021-08-15
Santa Catarina,Brazil,1133790,18334,15824.47380159748,2021-08-15
Sao Paulo,Brazil,4168493,142588,9077.916661558038,2021-08-15
Sergipe,Brazil,276865,5948,12044.43736796862,2021-08-15
Tocantins,Brazil,214771,3621,13645.47265946368,2021-08-15
Acre,Brazil,87492,1808,9920.458990741949,2021-08-16
Alagoas,Brazil,233168,5966,6986.606467333282,2021-08-16
Amapa,Brazil,122062,1939,14432.72151547005,2021-08-16
Amazonas,Brazil,421730,13630,10175.41633118974,2021-08-16
Bahia,Brazil,1209749,26151,8133.825014132932,2021-08-16
Ceara,Brazil,926380,23829,10144.24099312336,2021-08-16
Distrito Federal,Brazil,460361,9839,15267.664433144915,2021-08-16
Espirito Santo,Brazil,551943,12088,13733.492590795417,2021-08-16
Goias,Brazil,782209,21837,11103.27293265629,2021-08-16
Maranhao,Brazil,343341,9844,4852.752176940774,2021-08-16
Mato Grosso,Brazil,506310,13204,14440.261434607197,2021-08-16
Mato Grosso do Sul,Brazil,363718,9200,13072.46600018856,2021-08-16
Minas Gerais,Brazil,2022676,51970,9554.990646371822,2021-08-16
Para,Brazil,578383,16280,6717.773671910462,2021-08-16
Paraiba,Brazil,427989,9098,10651.455267591096,2021-08-16
Parana,Brazil,1417847,36536,12400.0029036317,2021-08-16
Pernambuco,Brazil,600492,19173,6283.222129457864,2021-08-16
Piaui,Brazil,313685,6911,9574.95462428973,2021-08-16
Rio Grande do Norte,Brazil,362466,7225,10332.7969549907,2021-08-16
Rio Grande do Sul,Brazil,1391166,33768,12227.623942856437,2021-08-16
Rio de Janeiro,Brazil,1083263,60655,6274.3502831141695,2021-08-16
Rondonia,Brazil,260765,6440,14672.593509544377,2021-08-16
Roraima,Brazil,122064,1920,20130.051290855637,2021-08-16
Santa Catarina,Brazil,1134696,18365,15837.118976862956,2021-08-16
Sao Paulo,Brazil,4170541,142609,9082.376684238388,2021-08-16
Sergipe,Brazil,276874,5949,12044.828894294851,2021-08-16
Tocantins,Brazil,215178,3627,13654.755077673495,2021-08-16
Acre,Brazil,87602,1808,9932.931565251409,2021-08-17
Alagoas,Brazil,233285,5974,6990.112235520503,2021-08-17
Amapa,Brazil,122080,1941,14434.849851785024,2021-08-17
Amazonas,Brazil,421999,13639,10181.90670890318,2021-08-17
Bahia,Brazil,1210672,26178,8140.030863848901,2021-08-17
Ceara,Brazil,926987,23859,10150.887892109551,2021-08-17
Distrito Federal,Brazil,460840,9849,15283.55025158626,2021-08-17
Espirito Santo,Brazil,552662,12097,13750.239508292583,2021-08-17
Goias,Brazil,786816,21897,11166.963079947236,2021-08-17
Maranhao,Brazil,344025,9859,4862.419774137227,2021-08-17
Mato Grosso,Brazil,508131,13231,14480.66934790008,2021-08-17
Mato Grosso do Sul,Brazil,364188,9213,13088.155176024637,2021-08-17
Minas Gerais,Brazil,2025991,52002,9570.65049203802,2021-08-17
Para,Brazil,578942,16303,6723.143975873154,2021-08-17
Paraiba,Brazil,428240,9108,10657.701959146638,2021-08-17
Parana,Brazil,1422603,36596,12439.438070302343,2021-08-17
Pernambuco,Brazil,601076,19188,6289.332788256988,2021-08-17
Piaui,Brazil,313928,6915,9583.35611920591,2021-08-17
Rio Grande do Norte,Brazil,363096,7228,10335.933670444698,2021-08-17
Rio Grande do Sul,Brazil,1392507,33807,12239.410633810188,2021-08-17
Rio de Janeiro,Brazil,1088188,60771,6302.876296782445,2021-08-17
Rondonia,Brazil,261227,6447,14698.589092545964,2021-08-17
Roraima,Brazil,122224,1923,20150.52141025916,2021-08-17
Santa Catarina,Brazil,1136726,18405,15865.451985460002,2021-08-17
Sao Paulo,Brazil,4179148,143135,9101.120539321271,2021-08-17
Sergipe,Brazil,276891,5951,12045.568444022176,2021-08-17
Tocantins,Brazil,215480,3631,13680.63140788853,2021-08-17
Acre,Brazil,87607,1808,9933.498500456382,2021-08-18
Alagoas,Brazil,233458,5982,6995.295978224685,2021-08-18
Amapa,Brazil,122148,1942,14442.890233419374,2021-08-18
Amazonas,Brazil,422272,13643,10188.493597809387,2021-08-18
Bahia,Brazil,1211625,26199,8146.4384204895505,2021-08-18
Ceara,Brazil,927422,23905,10155.651320542816,2021-08-18
Distrito Federal,Brazil,461422,9863,15302.852018460711,2021-08-18
Espirito Santo,Brazil,553599,12107,13773.978823734338,2021-08-18
Goias,Brazil,790666,21908,11224.284212509088,2021-08-18
Maranhao,Brazil,344670,9872,4871.536148686514,2021-08-18
Mato Grosso,Brazil,508965,13250,14517.030730103264,2021-08-18
Mato Grosso do Sul,Brazil,364563,9224,13105.067819701142,2021-08-18
Minas Gerais,Brazil,2030241,52132,9590.727217251091,2021-08-18
Para,Brazil,579487,16324,6729.64181118732,2021-08-18
Paraiba,Brazil,428870,9115,10673.380906078875,2021-08-18
Parana,Brazil,1429658,36687,12503.615327572074,2021-08-18
Pernambuco,Brazil,601974,19213,6298.728972506326,2021-08-18
Piaui,Brazil,314151,6915,9590.77998562275,2021-08-18
Rio Grande do Norte,Brazil,363231,7237,10353.898495317597,2021-08-18
Rio Grande do Sul,Brazil,1394299,33849,12255.16137966338,2021-08-18
Rio de Janeiro,Brazil,1093165,60902,6331.703498818386,2021-08-18
Rondonia,Brazil,261439,6450,14710.517801628945,2021-08-18
Roraima,Brazil,122373,1924,20176.934467554034,2021-08-18
Santa Catarina,Brazil,1138221,18432,15886.317920362751,2021-08-18
Sao Paulo,Brazil,4187465,143471,9119.23284822384,2021-08-18
Sergipe,Brazil,276954,5954,12048.309128305787,2021-08-18
Tocantins,Brazil,215780,3637,13699.832026377326,2021-08-18
Acre,Brazil,87638,1808,9937.01349872723,2021-08-19
Alagoas,Brazil,233601,5990,6999.580806009067,2021-08-19
Amapa,Brazil,122199,1943,14448.920519645137,2021-08-19
Amazonas,Brazil,422517,13645,10194.40490836624,2021-08-19
Bahia,Brazil,1212603,26226,8153.014066234099,2021-08-19
Ceara,Brazil,928016,23921,10162.155864196517,2021-08-19
Distrito Federal,Brazil,461925,9878,15319.53378605152,2021-08-19
